aliquot_id,sample_type
TCGA-D8-A1JA-01A-11D-A13J-01,Primary Tumor
TCGA-D8-A1JA-10A-01W-A14R-09,Blood Derived Normal
TCGA-D8-A1JA-10A-01D-A13O-09,Blood Derived Normal
TCGA-D8-A1JA-10A-01D-A13N-01,Blood Derived Normal
TCGA-D8-A1JA-10A-01D-A13M-02,Blood Derived Normal
TCGA-D8-A1JA-10A-01D-A17G-09,Blood Derived Normal
TCGA-A8-A086-10A-01W-A021-09,Blood Derived Normal
TCGA-A8-A086-10A-01W-A022-08,Blood Derived Normal
TCGA-A8-A086-10A-01D-A018-08,Blood Derived Normal
TCGA-A8-A086-10A-01D-A069-02,Blood Derived Normal
TCGA-A8-A086-10A-01D-A012-01,Blood Derived Normal
TCGA-A8-A086-10A-01X-A026-08,Blood Derived Normal
TCGA-A8-A086-10A-01D-A017-09,Blood Derived Normal
TCGA-A8-A086-10A-01X-A025-09,Blood Derived Normal
TCGA-A8-A086-01A-11W-A020-08,Primary Tumor
TCGA-A8-A086-01A-11W-A019-09,Primary Tumor
TCGA-A8-A086-01A-11R-A00Z-07,Primary Tumor
TCGA-A8-A086-01A-11R-A010-13,Primary Tumor
TCGA-A8-A086-01A-11X-A024-08,Primary Tumor
TCGA-A8-A086-01A-11X-A023-09,Primary Tumor
TCGA-A8-A086-01A-11D-A068-02,Primary Tumor
TCGA-A8-A086-01A-11D-A016-08,Primary Tumor
TCGA-A8-A086-01A-11D-A015-09,Primary Tumor
TCGA-A8-A086-01A-11D-A00Y-05,Primary Tumor
TCGA-A8-A086-01A-11D-A011-01,Primary Tumor
TCGA-E2-A1IK-01A-11D-A17G-09,Primary Tumor
TCGA-E2-A1IK-01A-11W-A185-09,Primary Tumor
TCGA-E2-A1IK-01A-11W-A187-09,Primary Tumor
TCGA-E2-A1IK-01A-11R-A144-07,Primary Tumor
TCGA-E2-A1IK-01A-11D-A145-05,Primary Tumor
TCGA-E2-A1IK-01A-11D-A140-02,Primary Tumor
